prot_tag,prot_id,product,Product_unified,start_stop,size,accession,name,cluster*,origin*
VPFG_00205,YP_008125354.1,hypothetical protein,hypothetical protein,[10367:10541](+),57,NC_021529.2,"Vibrio phage nt-1, complete genome",433,433
VPFG_00342,YP_008125488.1,hypothetical protein,hypothetical protein,[74987:75296](+),102,NC_021529.2,"Vibrio phage nt-1, complete genome",308,308
KVP40.0293,NP_899540.1,hypothetical protein,hypothetical protein,[158489:158798](+),102,NC_005083.2,"Vibrio phage KVP40, complete genome",308,308
pp2_291,AFN37524.1,hypothetical protein,hypothetical protein,[159658:159967](+),102,JN849462.1,"Vibriophage phi-pp2, complete genome",308,308
AKU42657.1,AKU42657.1,hypothetical protein,hypothetical protein,[49902:50358](-),151,KT160311.1,"Vibrio phage H188, complete genome",308,308
CF80_gp179,YP_009006253.1,hypothetical protein,hypothetical protein,[89949:90258](+),102,NC_023568.1,"Vibrio phage VH7D, complete genome",308,308
AVU32_gp288,YP_009201391.1,tail sheath protein,tail sheath protein,[157191:159207](-),671,NC_028829.1,"Vibrio phage ValKK3, complete genome",360,360
KVP40.0356,NP_899602.1,tail sheath protein,tail sheath protein,[218091:220107](+),671,NC_005083.2,"Vibrio phage KVP40, complete genome",360,360
CF80_gp210,YP_009006284.1,tail sheath protein,tail sheath protein,[154468:156484](+),671,NC_023568.1,"Vibrio phage VH7D, complete genome",360,360
pp2_356,AFN37588.1,tail sheath protein,tail sheath protein,[219797:221813](+),671,JN849462.1,"Vibriophage phi-pp2, complete genome",360,360
VPFG_00021,YP_008125178.1,tail sheath protein,tail sheath protein,[138445:140461](+),671,NC_021529.2,"Vibrio phage nt-1, complete genome",360,360
CF80_gp144,YP_009006218.1,hypothetical protein,hypothetical protein,[66889:67357](+),155,NC_023568.1,"Vibrio phage VH7D, complete genome",525,525
KVP40.0246,NP_899492.1,hypothetical protein,hypothetical protein,[127203:127638](+),144,NC_005083.2,"Vibrio phage KVP40, complete genome",525,525
phiST2_0122,ALP47509.1,hypothetical protein,hypothetical protein,[54199:54661](+),153,KT919973.1,"Vibrio phage phi-ST2, complete genome",525,525
phiGrn1_0367,ALP47114.1,hypothetical protein,hypothetical protein,[241718:242201](+),160,KT919972.1,"Vibrio phage phi-Grn1, complete genome",525,525
VPFG_00302,YP_008125450.1,hypothetical protein,hypothetical protein,[48902:49349](+),148,NC_021529.2,"Vibrio phage nt-1, complete genome",525,525
pp2_241,AFN37474.1,hypothetical protein,hypothetical protein,[126524:126959](+),144,JN849462.1,"Vibriophage phi-pp2, complete genome",525,525
KVP40.0167,NP_899413.1,hypothetical protein,hypothetical protein,[96837:97056](+),72,NC_005083.2,"Vibrio phage KVP40, complete genome",477,477
pp2_163,AFN37396.1,hypothetical protein,hypothetical protein,[97301:97535](+),77,JN849462.1,"Vibriophage phi-pp2, complete genome",477,477
CF80_gp055,YP_009006129.1,hypothetical protein,hypothetical protein,[31643:31856](+),70,NC_023568.1,"Vibrio phage VH7D, complete genome",477,477
phiGrn1_0279,ALP47290.1,hypothetical protein,hypothetical protein,[205905:206118](+),70,KT919972.1,"Vibrio phage phi-Grn1, complete genome",477,477
AVU32_gp094,YP_009201197.1,hypothetical protein,hypothetical protein,[35014:35227](-),70,NC_028829.1,"Vibrio phage ValKK3, complete genome",477,477
KVP40.0168,NP_899414.1,hypothetical protein,hypothetical protein,[97052:97286](+),77,NC_005083.2,"Vibrio phage KVP40, complete genome",477,477
VPHG_00118,YP_007673604.1,hypothetical protein,hypothetical protein,[76754:78023](+),422,NC_020843.1,Vibrio phage 11895-B1 genomic sequence,19,19
ViPhICP1_gp100,YP_004251041.1,hypothetical protein,hypothetical protein,[53112:54780](+),555,NC_015157.1,"Vibrio phage ICP1, complete genome",19,19
TUST1-191_00500,ADX88146.1,hypothetical protein,hypothetical protein,[52386:54048](+),553,HQ641348.1,"Vibrio phage ICP1_2006_D, complete genome",19,19
TUST1-2_00505,ADX89283.1,hypothetical protein,hypothetical protein,[53295:54780](+),494,HQ641353.1,"Vibrio phage ICP1_2001_A, complete genome",19,19
TUST1-10_00520,ADX89516.1,hypothetical protein,hypothetical protein,[59326:60811](+),494,HQ641354.1,"Vibrio phage ICP1_2004_A, complete genome",19,19
VPHG_00054,YP_007673540.1,hypothetical protein,hypothetical protein,[31794:33180](-),461,NC_020843.1,Vibrio phage 11895-B1 genomic sequence,19,19
TUST1-17_00500,ADX88826.1,hypothetical protein,hypothetical protein,[52720:54208](+),495,HQ641351.1,"Vibrio phage ICP1_2006_A, complete genome",19,19
TUST1-182_00500,ADX88373.1,hypothetical protein,hypothetical protein,[52386:54048](+),553,HQ641349.1,"Vibrio phage ICP1_2006_C, complete genome",19,19
pp2_339,AFN37571.1,hypothetical protein,hypothetical protein,[196655:197531](-),291,JN849462.1,"Vibriophage phi-pp2, complete genome",397,397
AVU32_gp305,YP_009201408.1,hypothetical protein,hypothetical protein,[181151:182027](+),291,NC_028829.1,"Vibrio phage ValKK3, complete genome",397,397
KVP40.0339,NP_899585.1,hypothetical protein,hypothetical protein,[194951:195827](-),291,NC_005083.2,"Vibrio phage KVP40, complete genome",397,397
phiST2_0205,ALP47409.1,hypothetical protein,hypothetical protein,[119334:120210](-),291,KT919973.1,"Vibrio phage phi-ST2, complete genome",397,397
SBVcX29_0032,YP_009043903.1,prokaryotic membrane lipoprotein lipid attachment site protein,hypothetical protein,[24550:24757](+),68,NC_024369.2,"Vibrio phage X29, complete genome",397,397
VPFG_00004,YP_008125161.1,hypothetical protein,hypothetical protein,[115540:116416](-),291,NC_021529.2,"Vibrio phage nt-1, complete genome",397,397
TUST1-2_01160,ADX89412.1,nicotinamide phosphoribosyltransferase,nicotinamide phosphoribosyl transferase,[123433:124753](+),439,HQ641353.1,"Vibrio phage ICP1_2001_A, complete genome",262,262
KVP40.0259,NP_899505.1,hypothetical protein,nicotinamide phosphoribosyl transferase,[134158:135052](+),297,NC_005083.2,"Vibrio phage KVP40, complete genome",262,262
phiGrn1_0377,ALP46980.1,bifunctional NMN adenylyltransferase/nudix hydrolase,nicotinamide phosphoribosyl transferase,[246973:248467](+),497,KT919972.1,"Vibrio phage phi-Grn1, complete genome",262,262
VPFG_00310,YP_008125458.1,nicotinate phosphoribosyltransferase,nicotinamide phosphoribosyl transferase,[53426:54920](+),497,NC_021529.2,"Vibrio phage nt-1, complete genome",262,262
pp2_260,AFN37493.1,nicotinamide phosphoribosyltransferase,nicotinamide phosphoribosyl transferase,[138689:140183](+),497,JN849462.1,"Vibriophage phi-pp2, complete genome",262,262
CF80_gp154,YP_009006228.1,nicotinamide phosphoribosyl transferase,nicotinamide phosphoribosyl transferase,[72131:73625](+),497,NC_023568.1,"Vibrio phage VH7D, complete genome",262,262
KVP40.0264,NP_899510.1,nicotinamide phosphoribosyl transferase,nicotinamide phosphoribosyl transferase,[138213:139707](+),497,NC_005083.2,"Vibrio phage KVP40, complete genome",262,262
TUST1-17_01130,ADX88952.1,nicotinamide phosphoribosyltransferase,nicotinamide phosphoribosyl transferase,[121711:123031](+),439,HQ641351.1,"Vibrio phage ICP1_2006_A, complete genome",262,262
ViPhICP1_gp230,YP_004251171.1,nicotinate phosphoribosyltransferase,nicotinamide phosphoribosyl transferase,[124416:125883](+),488,NC_015157.1,"Vibrio phage ICP1, complete genome",262,262
AVU32_gp381,YP_009201484.1,nicotinamide phosphoribosyl transferase,nicotinamide phosphoribosyl transferase,[241687:243181](-),497,NC_028829.1,"Vibrio phage ValKK3, complete genome",262,262
pp2_254,AFN37487.1,hypothetical protein,nicotinamide phosphoribosyl transferase,[133479:134112](+),210,JN849462.1,"Vibriophage phi-pp2, complete genome",262,262
APD17911.1,APD17911.1,nicotinamide phosphoribosyltransferase,nicotinamide phosphoribosyl transferase,[71333:72653](-),439,KY065147.1,"Vibrio phage JSF4, complete genome",262,262
phiST2_0132,ALP47363.1,nicotinamide phosphoribosyltransferase,nicotinamide phosphoribosyl transferase,[59434:60928](+),497,KT919973.1,"Vibrio phage phi-ST2, complete genome",262,262
APD17912.1,APD17912.1,hypothetical protein,nicotinamide phosphoribosyl transferase,[72713:72827](-),37,KY065147.1,"Vibrio phage JSF4, complete genome",262,<5fil
ASR73817.1,ASR73817.1,hypothetical protein,NADPH-dependent 7-cyano-7-deazaguanine reductase,[1871:2060](+),62,MF431726.1,"Vibrio phage vB_ValP_IME271, complete genome",426,426
phiST2_0373,ALP47403.1,6-pyruvoyl-tetrahydropterin synthase,NADPH-dependent 7-cyano-7-deazaguanine reductase,[244661:245573](+),303,KT919973.1,"Vibrio phage phi-ST2, complete genome",426,426
AVU32_gp137,YP_009201240.1,NADPH-dependent 7-cyano-7-deazaguanine reductase,NADPH-dependent 7-cyano-7-deazaguanine reductase,[58552:59461](-),302,NC_028829.1,"Vibrio phage ValKK3, complete genome",426,426
KVP40.0123,NP_899371.1,GTP cyclohydrolase I family protein,NADPH-dependent 7-cyano-7-deazaguanine reductase,[72716:73625](+),302,NC_005083.2,"Vibrio phage KVP40, complete genome",426,426
CF80_gp013,YP_009006087.1,NADPH-dependent 7-cyano-7-deazaguanine reductase,NADPH-dependent 7-cyano-7-deazaguanine reductase,[7395:8304](+),302,NC_023568.1,"Vibrio phage VH7D, complete genome",426,426
VPFG_00149,YP_008125300.1,hypothetical protein,hypothetical protein,[226607:227225](+),205,NC_021529.2,"Vibrio phage nt-1, complete genome",283,283
CF80_gp321,YP_009006395.1,hypothetical protein,hypothetical protein,[241702:242323](+),206,NC_023568.1,"Vibrio phage VH7D, complete genome",283,283
AVU32_gp159,YP_009201262.1,hypothetical protein,hypothetical protein,[72048:72669](-),206,NC_028829.1,"Vibrio phage ValKK3, complete genome",283,283
ASR73866.1,ASR73866.1,hypothetical protein,hypothetical protein,[36491:36671](-),59,MF431726.1,"Vibrio phage vB_ValP_IME271, complete genome",283,283
KVP40.0102,NP_899350.1,hypothetical protein,hypothetical protein,[61371:61992](+),206,NC_005083.2,"Vibrio phage KVP40, complete genome",283,283
VPFG_00386,YP_008125532.1,baseplate tail tube cap,baseplate tail tube cap,[109649:110807](+),385,NC_021529.2,"Vibrio phage nt-1, complete genome",398,398
KVP40.0332,NP_899578.1,gp48,baseplate tail tube cap,[189506:190646](+),379,NC_005083.2,"Vibrio phage KVP40, complete genome",398,398
AVU32_gp312,YP_009201415.1,baseplate tail tube cap,baseplate tail tube cap,[186273:187410](-),378,NC_028829.1,"Vibrio phage ValKK3, complete genome",398,398
CF80_gp188,YP_009006262.1,tail-tube assembly protein,baseplate tail tube cap,[126266:127403](+),378,NC_023568.1,"Vibrio phage VH7D, complete genome",398,398
pp2_332,AFN37564.1,phage baseplate tail tube cap,baseplate tail tube cap,[191210:192350](+),379,JN849462.1,"Vibriophage phi-pp2, complete genome",398,398
KVP40.0076,NP_899324.1,hypothetical protein,hypothetical protein,[45974:46211](+),78,NC_005083.2,"Vibrio phage KVP40, complete genome",237,237
AKU42625.1,AKU42625.1,putative Cas4-domain exonuclease,hypothetical protein,[32484:33543](+),352,KT160311.1,"Vibrio phage H188, complete genome",237,237
pp2_074,AFN37307.1,hypothetical protein,hypothetical protein,[46002:46212](+),69,JN849462.1,"Vibriophage phi-pp2, complete genome",237,237
VPFG_00123,YP_008125274.2,hypothetical protein,hypothetical protein,[211000:211210](+),69,NC_021529.2,"Vibrio phage nt-1, complete genome",237,237
CF80_gp296,YP_009006370.1,hypothetical protein,hypothetical protein,[225600:225816](+),71,NC_023568.1,"Vibrio phage VH7D, complete genome",237,237
AVU32_gp171,YP_009201274.1,hypothetical protein,hypothetical protein,[78577:78811](-),77,NC_028829.1,"Vibrio phage ValKK3, complete genome",554,554
CF80_gp310,YP_009006384.1,hypothetical protein,hypothetical protein,[235556:235790](+),77,NC_023568.1,"Vibrio phage VH7D, complete genome",554,554
phiST2_0337,ALP47653.1,hypothetical protein,hypothetical protein,[223667:223901](+),77,KT919973.1,"Vibrio phage phi-ST2, complete genome",554,554
VPFG_00137,YP_008125288.1,hypothetical protein,hypothetical protein,[220412:220640](+),75,NC_021529.2,"Vibrio phage nt-1, complete genome",554,554
KVP40.0089,NP_899337.1,beta-lactamase domain protein,hypothetical protein,[54955:55189](+),77,NC_005083.2,"Vibrio phage KVP40, complete genome",554,554
CF80_gp259,YP_009006333.1,hypothetical protein,hypothetical protein,[200955:201357](+),133,NC_023568.1,"Vibrio phage VH7D, complete genome",259,259
pp2_038,AFN37272.1,hypothetical protein,hypothetical protein,[21547:21949](+),133,JN849462.1,"Vibriophage phi-pp2, complete genome",259,259
AVU32_gp222,YP_009201325.1,hypothetical protein,hypothetical protein,[111630:112032](-),133,NC_028829.1,"Vibrio phage ValKK3, complete genome",259,259
VPFG_00086,YP_008125237.1,hypothetical protein,hypothetical protein,[186047:186452](+),134,NC_021529.2,"Vibrio phage nt-1, complete genome",259,259
KVP40.0039,NP_899287.1,hypothetical protein,hypothetical protein,[21551:21953](+),133,NC_005083.2,"Vibrio phage KVP40, complete genome",259,259
CF80_gp198,YP_009006272.1,baseplate structural protein,baseplate wedge tail fiber connector,[139693:140662](+),322,NC_023568.1,"Vibrio phage VH7D, complete genome",348,348
KVP40.0344,NP_899590.1,baseplate wedge tail fiber connector,baseplate wedge tail fiber connector,[203024:204008](+),327,NC_005083.2,"Vibrio phage KVP40, complete genome",348,348
pp2_344,AFN37576.1,baseplate wedge tail fiber connector,baseplate wedge tail fiber connector,[204757:205714](+),318,JN849462.1,"Vibriophage phi-pp2, complete genome",348,348
AVU32_gp300,YP_009201403.1,baseplate structural protein,baseplate wedge tail fiber connector,[173014:173971](-),318,NC_028829.1,"Vibrio phage ValKK3, complete genome",348,348
VPFG_00009,YP_008125166.1,baseplate wedge tail fiber connector,baseplate wedge tail fiber connector,[123590:124547](+),318,NC_021529.2,"Vibrio phage nt-1, complete genome",348,348
AVU32_gp136,YP_009201239.1,7-cyano-7-deazaguanine synthase,7-cyano-7-deazaguanine synthase,[57780:58497](-),238,NC_028829.1,"Vibrio phage ValKK3, complete genome",420,420
KVP40.0124,NP_899372.1,exsB protein,7-cyano-7-deazaguanine synthase,[73680:74397](+),238,NC_005083.2,"Vibrio phage KVP40, complete genome",420,420
pp2_122,AFN37355.1,queuosine biosynthesis ATPase,7-cyano-7-deazaguanine synthase,[75046:75763](+),238,JN849462.1,"Vibriophage phi-pp2, complete genome",420,420
VPFG_00172,YP_008125323.1,ExsB transcriptional regulator,7-cyano-7-deazaguanine synthase,[239381:240098](+),238,NC_021529.2,"Vibrio phage nt-1, complete genome",420,420
CF80_gp014,YP_009006088.1,7-cyano-7-deazaguanine synthase,7-cyano-7-deazaguanine synthase,[8359:9076](+),238,NC_023568.1,"Vibrio phage VH7D, complete genome",420,420
KVP40.0258,NP_899504.1,hypothetical protein,7-cyano-7-deazaguanine synthase,[133497:134184](+),228,NC_005083.2,"Vibrio phage KVP40, complete genome",420,crossmatch
pp2_253,AFN37486.1,hypothetical protein,7-cyano-7-deazaguanine synthase,[132821:133505](+),227,JN849462.1,"Vibriophage phi-pp2, complete genome",420,crossmatch
ViPhICP1_gp175,YP_004251116.1,hypothetical protein,hypothetical protein,[94735:96004](+),422,NC_015157.1,"Vibrio phage ICP1, complete genome",0-22,0-22
TUST1-2_00650,ADX89310.1,hypothetical protein,hypothetical protein,[73622:74888](-),421,HQ641353.1,"Vibrio phage ICP1_2001_A, complete genome",0-22,0-22
VPHG_00133,YP_007673618.1,hypothetical protein,hypothetical protein,[86582:88013](+),476,NC_020843.1,Vibrio phage 11895-B1 genomic sequence,0-22,0-22
TUST1-10_00845,ADX89581.1,hypothetical protein,hypothetical protein,[97909:99163](+),417,HQ641354.1,"Vibrio phage ICP1_2004_A, complete genome",0-22,0-22
TUST1-182_00855,ADX88444.1,hypothetical protein,hypothetical protein,[94995:95535](+),179,HQ641349.1,"Vibrio phage ICP1_2006_C, complete genome",0-22,0-22
ViPhICP1_gp088,YP_004251029.1,hypothetical protein,hypothetical protein,[47826:48507](-),226,NC_015157.1,"Vibrio phage ICP1, complete genome",0-22,0-22
TUST1-182_00805,ADX88434.1,hypothetical protein,hypothetical protein,[88597:89908](+),436,HQ641349.1,"Vibrio phage ICP1_2006_C, complete genome",0-22,0-22
TUST1-2_00605,ADX89301.1,hypothetical protein,hypothetical protein,[64783:66022](+),412,HQ641353.1,"Vibrio phage ICP1_2001_A, complete genome",0-22,0-22
VPHG_00193,YP_007673675.1,hypothetical protein,hypothetical protein,[120381:121533](+),383,NC_020843.1,Vibrio phage 11895-B1 genomic sequence,0-22,0-22
TUST1-17_00250,ADX88776.1,hypothetical protein,hypothetical protein,[19993:20968](-),324,HQ641351.1,"Vibrio phage ICP1_2006_A, complete genome",0-22,0-22
TUST1-182_00605,ADX88394.1,hypothetical protein,hypothetical protein,[65181:66420](+),412,HQ641349.1,"Vibrio phage ICP1_2006_C, complete genome",0-22,0-22
ViPhICP1_gp166,YP_004251107.1,hypothetical protein,hypothetical protein,[89066:90377](+),436,NC_015157.1,"Vibrio phage ICP1, complete genome",0-22,0-22
ViPhICP1_gp122,YP_004251063.1,hypothetical protein,hypothetical protein,[65913:67152](+),412,NC_015157.1,"Vibrio phage ICP1, complete genome",0-22,0-22
TUST1-182_00650,ADX88403.1,hypothetical protein,hypothetical protein,[74020:75286](-),421,HQ641349.1,"Vibrio phage ICP1_2006_C, complete genome",0-22,0-22
ViPhICP1_gp131,YP_004251072.1,hypothetical protein,hypothetical protein,[74752:75943](-),396,NC_015157.1,"Vibrio phage ICP1, complete genome",0-22,0-22
ViPhICP1_gp053,YP_004250994.1,hypothetical protein,hypothetical protein,[20568:21543](-),324,NC_015157.1,"Vibrio phage ICP1, complete genome",0-22,0-22
TUST1-159_00640,ADX88628.1,hypothetical protein,hypothetical protein,[73008:74274](-),421,HQ641350.1,"Vibrio phage ICP1_2006_B, complete genome",0-22,0-22
TUST1-17_00790,ADX88884.1,hypothetical protein,hypothetical protein,[86213:87407](+),397,HQ641351.1,"Vibrio phage ICP1_2006_A, complete genome",0-22,0-22
TUST1-191_00650,ADX88176.1,hypothetical protein,hypothetical protein,[74020:75286](-),421,HQ641348.1,"Vibrio phage ICP1_2006_D, complete genome",0-22,0-22
TUST1-182_00740,ADX88421.1,hypothetical protein,hypothetical protein,[82254:83529](-),424,HQ641349.1,"Vibrio phage ICP1_2006_C, complete genome",0-22,0-22
